,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
45,45,1537,70,RL,6.65495044352145,19.740964672107083,0.7304631471189666,HLS,Inside,sloped,Crawfor,Norm,1Fam,2Story,8,2.2596737867230705,14.079819169923036,Gable,Stone,4.969939052451073,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,LwQ,8.211557890737238,9.70355933970797,1.5409627556327752,13.978775037164185,0.0,1,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,Typ,1.1943176378757767,4,Detchd,Fin,786.0,TA,0.0,2.2596737867230705,2008,36.526816202974075,1,0,1,1,1,1,0,Brick,6.047663906109832,1.0,1,0.0
46,46,905,50,RL,5.684506656824126,20.255606174312753,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,1.5Fin,5,2.055641538058108,14.08945103488394,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,LwQ,9.764455971860276,7.566242862974532,2.055641538058108,13.504452562475894,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Min2,0.0,0,Detchd,Unf,660.0,TA,0.0,2.440268378362637,2009,31.71617963899641,1,0,1,0,0,1,0,Wood,5.914940018959451,1.0,1,0.0
47,47,1532,70,RL,5.684506656824126,18.598237927298484,0.0,HLS,Inside,sloped,Crawfor,Norm,1Fam,2Story,7,2.2596737867230705,14.073383820784445,Gable,None,0.0,1.5409627556327752,BrkTil,1.8203341036428238,0.7304631471189666,Unf,0.0,11.42472157763011,1.5409627556327752,13.306760397904513,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Attchd,RFn,270.0,TA,0.0,1.1943176378757767,2008,33.133704153358664,1,0,1,1,0,1,0,Aggregate,6.148460831341732,1.0,1,0.0
48,48,132,20,RL,6.221213632878419,19.842254791481597,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.055641538058108,14.110233605762662,Gable,Stone,6.844946025203906,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,9.41914552756971,9.78846071913494,1.5409627556327752,12.298208358761945,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,280.0,TA,0.0,1.1943176378757767,2010,32.23701879926938,1,0,1,0,1,1,0,Wood,5.559490358416789,0.0,0,0.0
49,49,1078,160,RL,4.792129643835174,14.824354836930027,0.0,Lvl,Inside,flat,NridgHt,Norm,Twnhs,2Story,7,2.055641538058108,14.187526814497952,Gable,Stone,6.7707662019989225,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,11.382533288080934,2.055641538058108,13.54568630946721,0.0,2,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,BuiltIn,RFn,474.0,TA,0.0,2.885846472488202,2008,33.370092529312224,1,0,1,0,1,1,0,Vinyl,2.055641538058108,1.0,1,0.0
50,50,2511,160,FV,6.047663906109832,15.487489400028801,0.0,Lvl,Inside,flat,Somerst,Norm,TwnhsE,2Story,6,2.055641538058108,14.182841004523032,Gable,BrkFace,10.337416044520737,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,9.412340554312122,9.73416781526148,2.055641538058108,13.350343856944352,0.0,2,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,2.2596737867230705,2006,33.783968609370866,1,0,1,0,1,1,0,Metal,2.2596737867230705,0.0,1,0.0
51,51,912,50,RL,5.831327892742091,18.905332231789558,0.0,Lvl,Inside,flat,SWISU,Norm,1Fam,1.5Fin,4,1.5409627556327752,14.06854987262762,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,BLQ,10.83510235379398,10.272201962485878,1.5409627556327752,14.153024760995686,0.7304631471189666,2,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,Min2,1.1943176378757767,3,Detchd,Unf,576.0,TA,9.899853860909511,3.128238685769432,2009,32.54897167799814,1,0,1,1,0,1,0,Wood,6.244955797756471,1.0,1,0.0
52,52,2351,60,RL,6.221213632878419,21.99417236178841,0.7304631471189666,Lvl,Inside,flat,NWAmes,RRAn,1Fam,2Story,7,2.055641538058108,14.1482947440103,Gable,BrkFace,7.920955300440633,1.5409627556327752,CBlock,1.8203341036428238,0.7304631471189666,BLQ,11.473246903042902,7.232042288205811,1.5409627556327752,15.242836072524,0.7304631471189666,3,0.7304631471189666,2.055641538058108,0.7304631471189666,1.8203341036428238,Typ,1.1943176378757767,3,Attchd,RFn,564.0,TA,0.0,2.440268378362637,2006,36.34635995097101,1,1,1,1,1,1,0,Wood,4.3809460334448715,0.0,1,0.0
53,53,330,160,RM,3.9325102940665544,13.254547994539,0.0,Lvl,Inside,flat,MeadowV,Norm,Twnhs,2Story,4,2.440268378362637,14.135651502935826,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,GLQ,7.824546029563345,9.525867697126678,2.055641538058108,12.374859997919224,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,8.103593650252291,1.5409627556327752,2010,29.31088760130228,1,0,0,0,0,1,0,Aggregate,4.969939052451073,0.0,1,0.0
54,54,2586,20,RL,6.098626104970388,19.94139810604217,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,6,2.2596737867230705,14.105448077134762,Hip,BrkFace,10.38174777012446,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Unf,0.0,8.274265741119429,1.5409627556327752,13.449358621954069,0.0,1,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Unf,400.0,TA,0.0,2.2596737867230705,2006,33.370092529312224,0,0,1,1,1,1,0,Wood,5.5270737381589985,0.0,0,0.0
55,55,224,60,RL,6.221213632878419,19.613911066095138,0.0,Lvl,Corner,flat,Sawyer,Norm,1Fam,2Story,6,2.440268378362637,14.134068032227582,Gable,Stone,7.382905995629807,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,9.532407056589415,8.962610178176034,1.5409627556327752,12.994234064922544,0.0,1,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Fin,299.0,TA,9.584190771249812,1.5409627556327752,2010,33.48538266807379,1,0,1,0,1,1,0,Wood,5.0120772195485275,0.0,1,0.0
56,56,98,160,FV,4.137710644618417,14.948665258285532,0.0,Lvl,Inside,flat,Somerst,Norm,Twnhs,2Story,7,2.055641538058108,14.189087426187385,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,9.512743904430815,7.990963041593332,2.055641538058108,12.645908720595072,0.7304631471189666,2,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,RFn,480.0,TA,0.0,1.1943176378757767,2010,33.15370925035796,1,0,1,0,0,1,0,Metal,2.2596737867230705,1.0,1,0.0
57,57,2565,20,RL,6.268453117386751,19.829411570136312,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.2596737867230705,14.110233605762662,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,BLQ,10.200342662007953,10.00715768738887,1.5409627556327752,11.940047219715815,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Unf,240.0,TA,0.0,1.5409627556327752,2006,31.91021198110693,1,0,1,0,0,1,0,Metal,5.42678077191518,1.0,0,0.0
58,58,1934,20,RL,5.914940018959451,18.972648762891986,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,2.440268378362637,14.10863912353132,Hip,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,6.337529394588084,0.0,1.5409627556327752,12.236142518909933,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Fin,293.0,TA,0.0,2.2596737867230705,2007,32.5924077380161,0,0,1,0,0,1,0,Wood,5.494161288893169,0.0,0,0.0
59,59,997,60,RL,5.7737732204907655,21.549082433315128,1.1943176378757767,Lvl,Corner,flat,Gilbert,Norm,1Fam,2Story,6,2.055641538058108,14.176583960216393,Gable,None,0.0,1.5409627556327752,PConc,1.8203341036428238,0.7304631471189666,Rec,7.308627591436396,11.431699040374228,1.8203341036428238,13.564272438039618,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,3,Attchd,Fin,386.0,TA,7.724358962810533,3.011340243262834,2008,34.03535985749339,1,0,1,1,0,1,0,Wood,3.128238685769432,0.0,1,0.0
60,60,64,60,RL,6.491069783799412,20.528863564453204,0.7304631471189666,Lvl,CulDSac,flat,NoRidge,Norm,1Fam,2Story,8,2.440268378362637,14.18127774085417,Gable,BrkFace,9.378068571428056,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,10.391511119178736,10.860282931010302,2.055641538058108,14.58247104349385,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,671.0,TA,7.216434458396561,1.8203341036428238,2010,37.31469441639095,1,0,1,1,1,1,0,Vinyl,3.011340243262834,1.0,1,0.0
61,61,1799,60,FV,6.098626104970388,19.458096087785453,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,2Story,8,2.055641538058108,14.193765294899782,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,5.80273872401839,12.447245361402718,2.055641538058108,15.031836294256665,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,BuiltIn,Fin,550.0,TA,8.190318298434116,2.6025944687727294,2007,37.615394036408695,1,0,1,1,0,1,0,Aggregate,0.0,0.0,1,0.0
62,62,230,20,RL,6.280111664308428,22.79573336357713,0.7304631471189666,Low,Inside,sloped,ClearCr,Norm,1Fam,1Story,7,2.440268378362637,14.146716717260457,Hip,None,0.0,1.8203341036428238,CBlock,1.8203341036428238,1.8203341036428238,ALQ,12.374859997919224,9.236665340977277,1.8203341036428238,13.268681553213087,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.5409627556327752,Typ,1.1943176378757767,3,Attchd,RFn,690.0,TA,10.251846716454656,1.8203341036428238,2010,36.84578429477031,0,0,1,1,0,1,0,Wood,4.6477085871174175,1.0,0,0.0
63,63,1295,50,RM,6.244955797756471,18.654717090963015,0.0,Lvl,Corner,flat,OldTown,Artery,1Fam,1.5Fin,5,2.055641538058108,14.055628032763455,Gable,None,0.0,1.1943176378757767,BrkTil,1.5409627556327752,0.7304631471189666,Rec,9.459636543250584,10.634887347225343,1.8203341036428238,13.752055349126206,0.0,1,0.0,1.1943176378757767,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Detchd,Unf,225.0,Fa,0.0,2.2596737867230705,2008,31.969728916158456,1,0,1,1,0,1,0,Wood,6.404586972566442,1.0,1,0.0
64,64,638,20,RL,5.968980585391403,19.347947765898184,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.055641538058108,14.111827394891495,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,7.77494479144778,11.248813306949817,1.8203341036428238,13.059017169586484,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Unf,350.0,TA,8.864879392672357,2.440268378362637,2009,33.29217417251081,0,0,1,0,0,1,0,Aesbestos,5.494161288893169,0.0,0,0.0
65,65,2278,20,RL,5.968980585391403,19.19008089633962,0.0,Lvl,Inside,flat,Mitchel,Feedr,1Fam,1Story,5,2.055641538058108,14.193765294899782,Gable,None,0.0,1.5409627556327752,PConc,1.8203341036428238,0.7304631471189666,ALQ,8.168905235578311,11.873853100981355,2.055641538058108,12.447245361402718,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,0.0,3.128238685769432,2007,33.05310875620376,1,0,0,0,0,1,0,Vinyl,0.0,0.0,0,0.0
66,66,2202,70,RL,5.7737732204907655,16.46644337023281,0.0,Lvl,Inside,flat,Crawfor,Norm,1Fam,2Story,7,2.6025944687727294,14.071773214082123,Gable,None,0.0,1.5409627556327752,BrkTil,1.8203341036428238,0.7304631471189666,GLQ,8.567309925236039,8.906023604948812,1.5409627556327752,12.390502748914212,0.7304631471189666,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Detchd,Unf,216.0,TA,0.0,2.2596737867230705,2007,33.11364191361499,0,0,1,1,0,1,0,Wood,6.148460831341732,1.0,1,0.0
67,67,2833,160,RM,4.597156711708115,15.872462842679365,0.0,Lvl,Inside,flat,Edwards,Norm,TwnhsE,2Story,7,2.055641538058108,14.189087426187385,Gable,Stone,6.969460479809202,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,12.05708728763073,2.055641538058108,13.695315387663454,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Maj1,0.0,0,Detchd,Unf,380.0,TA,0.0,1.8203341036428238,2006,32.32759888349406,1,0,1,0,1,1,0,Vinyl,1.1943176378757767,0.0,1,0.0
68,68,1707,20,RL,6.533131230124546,21.131501146065187,0.7304631471189666,HLS,Corner,sloped,NridgHt,Norm,1Fam,1Story,9,2.055641538058108,14.192206665778837,Hip,Stone,10.322492140734994,2.055641538058108,PConc,2.055641538058108,1.8203341036428238,Unf,0.0,13.859511769559187,2.055641538058108,13.859511769559187,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Attchd,Fin,843.0,TA,7.59329340870847,2.2596737867230705,2007,38.98854462658373,1,0,1,1,1,1,0,Metal,0.7304631471189666,0.0,0,0.0
69,69,2428,120,RL,5.093856518007759,15.504075334316813,0.0,Lvl,Inside,flat,Blmngtn,Norm,TwnhsE,1Story,7,2.055641538058108,14.19064737641105,Gable,BrkFace,7.412004629995179,1.8203341036428238,PConc,1.8203341036428238,1.8203341036428238,GLQ,3.5304192649587702,12.981131144325028,2.055641538058108,13.314724818145063,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,440.0,TA,7.368227644721959,1.8203341036428238,2006,35.33975394538578,1,0,1,1,1,1,0,Vinyl,0.7304631471189666,0.0,0,0.0
70,70,242,20,RL,5.133567292834429,22.194395617370223,1.1943176378757767,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,7,2.055641538058108,14.196880574832942,Gable,Stone,6.574446614595114,1.8203341036428238,PConc,1.8203341036428238,1.8203341036428238,GLQ,12.981131144325028,7.6465380079030645,2.055641538058108,13.318700292034656,0.7304631471189666,1,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,Typ,1.1943176378757767,3,Attchd,RFn,572.0,TA,0.0,0.7304631471189666,2010,37.71441725340778,0,0,1,1,1,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
71,71,1564,20,RL,6.07328940298831,23.547188764467567,1.1943176378757767,Lvl,Inside,flat,Mitchel,Norm,1Fam,1Story,7,2.055641538058108,14.176583960216393,Gable,BrkFace,11.023122571213104,1.8203341036428238,PConc,2.055641538058108,1.1943176378757767,GLQ,11.147538247731708,12.498014018972166,2.055641538058108,14.232518206580032,0.7304631471189666,3,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,Fin,786.0,TA,0.0,2.750250297485029,2008,37.53891874725299,1,0,1,0,1,1,0,Metal,3.128238685769432,1.0,0,0.0
72,72,2613,20,RL,6.1972210008779385,19.41874575487994,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,6,2.2596737867230705,14.118195633475512,Hip,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,1.1943176378757767,ALQ,10.971129399749735,0.0,2.055641538058108,12.631405526177327,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,2,BuiltIn,Fin,539.0,TA,0.0,2.440268378362637,2006,33.54233149732573,1,0,1,1,0,1,0,Brick,5.2483574728065365,0.0,0,0.0
73,73,2832,160,RM,4.137710644618417,14.920533996856962,0.0,Lvl,Inside,flat,Edwards,Norm,Twnhs,2Story,7,2.055641538058108,14.189087426187385,Gable,Stone,5.357203202420049,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,12.03979401386066,2.055641538058108,13.697102127294201,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Maj1,0.0,0,Detchd,Unf,380.0,TA,0.0,1.8203341036428238,2006,32.65705553776727,1,0,1,0,1,1,0,Vinyl,1.1943176378757767,0.0,1,0.0
74,74,2459,20,RL,6.047663906109832,19.320217494770922,0.0,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,7,2.055641538058108,14.19064737641105,Gable,BrkFace,8.39538258223558,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,13.527002825692994,2.055641538058108,13.527002825692994,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,834.0,TA,8.190318298434116,1.8203341036428238,2006,35.866940871056784,1,0,1,0,1,1,0,Vinyl,0.7304631471189666,0.0,0,0.0
75,75,1360,30,RM,5.684506656824126,18.091988324864506,0.7304631471189666,Lvl,Inside,flat,IDOTRR,RRNe,1Fam,1Story,6,2.2596737867230705,14.071773214082123,Gable,None,0.0,1.8203341036428238,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,11.396658166096783,1.5409627556327752,11.396658166096783,0.0,1,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,2.440268378362637,2008,30.46757646860204,1,0,1,0,0,1,0,Aggregate,6.172972078519893,1.0,0,0.0
76,76,2723,30,RL,5.968980585391403,22.205277443913534,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,2.055641538058108,14.062094658447375,Gable,Stone,5.831327892742091,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,11.743633842525867,1.1943176378757767,11.743633842525867,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,Mod,0.7304631471189666,4,Detchd,Unf,322.0,Fa,0.0,1.8203341036428238,2006,31.098182653400475,1,0,1,1,1,1,0,Brick,6.268453117386751,1.0,0,0.0
77,77,1350,30,RM,5.684506656824126,18.11142301081849,0.7304631471189666,Lvl,Inside,flat,BrkSide,Feedr,1Fam,1Story,4,2.2596737867230705,14.066937136514682,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,10.371952633774399,1.1943176378757767,10.371952633774399,0.0,1,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,Typ,0.0,0,Detchd,Unf,240.0,TA,5.3215405626377255,2.055641538058108,2008,28.75453394765566,1,0,1,0,0,1,0,Metal,6.244955797756471,1.0,0,0.0
78,78,136,90,RL,6.221213632878419,20.471659322467968,0.0,Lvl,Corner,flat,NAmes,Feedr,Duplex,2Story,5,2.055641538058108,14.119785966903773,Gable,BrkFace,9.46632934809144,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,9.968079814210057,10.999233433990224,1.5409627556327752,14.588080884582764,0.0,2,0.0,2.055641538058108,1.1943176378757767,1.5409627556327752,Typ,0.0,0,Detchd,Unf,480.0,TA,0.0,0.7304631471189666,2010,33.3429188278189,0,0,1,0,1,1,0,Metal,5.357203202420049,0.0,1,0.0
79,79,2235,50,RM,5.357203202420049,18.644311749175028,0.0,Lvl,Inside,flat,IDOTRR,Artery,1Fam,1.5Fin,5,2.440268378362637,14.063709530107962,Gable,None,0.0,1.8203341036428238,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,11.940047219715815,2.055641538058108,13.498792610650696,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,None,None,0.0,None,0.0,2.750250297485029,2007,32.32084661599471,1,0,0,0,0,1,0,Vinyl,6.268453117386751,1.0,1,0.0
80,80,1993,70,RM,4.745132396064701,16.93402191093838,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,2Story,5,2.440268378362637,14.039411253843634,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,BLQ,7.724358962810533,9.996045490671595,2.055641538058108,12.722234748500732,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,480.0,Fa,8.864879392672357,2.2596737867230705,2007,31.56691993691442,1,0,1,0,0,1,0,Metal,6.59483341495303,1.0,1,0.0
81,81,367,20,RL,5.7737732204907655,22.179022562640057,0.7304631471189666,Lvl,CulDSac,flat,StoneBr,Norm,1Fam,1Story,9,2.055641538058108,14.195323264382047,Hip,Stone,11.325398424125117,2.055641538058108,PConc,2.055641538058108,0.7304631471189666,GLQ,14.029646531091478,9.118180873967548,2.055641538058108,14.531600924540532,0.7304631471189666,2,0.0,0.7304631471189666,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,4,Attchd,Fin,1166.0,TA,0.0,2.440268378362637,2009,41.08552098157713,1,0,1,1,1,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
82,82,1309,50,RM,6.65495044352145,20.831558479417794,0.7304631471189666,Lvl,Inside,flat,OldTown,Artery,1Fam,1.5Fin,5,2.6025944687727294,14.047528636178493,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,1.1943176378757767,Unf,0.0,11.756262399878192,1.8203341036428238,13.131009605852379,0.0,1,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Detchd,Unf,720.0,TA,9.824099910282289,2.2596737867230705,2008,33.32734391785955,1,0,1,1,0,1,0,Wood,6.512195594586373,1.0,1,0.0
83,83,402,20,RL,5.684506656824126,19.458096087785453,0.0,Lvl,FR2,flat,NAmes,Norm,1Fam,1Story,4,2.440268378362637,14.13723429091449,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,8.511219710154148,10.843518696025114,1.8203341036428238,11.718228468762483,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,576.0,TA,8.103593650252291,2.440268378362637,2009,32.32759888349406,0,0,1,0,0,1,0,Vinyl,4.882972919330174,1.0,0,0.0
84,84,1592,120,RM,4.597156711708115,16.878680205167836,0.0,Lvl,FR2,flat,Mitchel,Norm,TwnhsE,1Story,6,2.055641538058108,14.178149219316415,Hip,BrkFace,8.070314193798698,1.5409627556327752,PConc,2.055641538058108,0.7304631471189666,GLQ,11.718228468762483,9.214828287694681,2.055641538058108,12.619272171999352,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,392.0,TA,0.0,1.8203341036428238,2008,33.58004499560006,1,0,1,0,1,1,0,Vinyl,3.011340243262834,0.0,0,0.0
85,85,2409,120,RL,5.285266416806648,18.140122170209633,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,9,2.055641538058108,14.192206665778837,Hip,BrkFace,10.616842895097365,2.055641538058108,PConc,2.055641538058108,0.7304631471189666,GLQ,9.806334930559206,12.766760198486384,2.055641538058108,13.619457572170285,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,575.0,TA,8.39538258223558,2.2596737867230705,2006,37.75881193136285,1,0,1,1,1,1,0,Metal,0.0,0.0,0,0.0
86,86,539,20,RL,5.88741871045203,19.90713360291501,0.0,Lvl,Inside,flat,SawyerW,Norm,1Fam,1Story,7,2.055641538058108,14.187526814497952,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.617856898967641,9.343376664189085,2.055641538058108,12.645908720595072,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,555.0,TA,0.0,2.6025944687727294,2009,34.4435371502096,1,0,1,0,0,1,0,Vinyl,2.2596737867230705,0.0,0,0.0
